"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2858","verify text inside iframe","webkit","2026-02-13","passed","2026-02-13","Handle iframe on DemoQA","frame.spec.ts","",""
"","168","should read innerText using ElementHandle.innerText()","chromium","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","6660","new todo test","firefox","2026-02-13","passed","2026-02-13","","codegen.spec.ts","",""
"","698","BrowserContext shares localStorage between pages","chromium","2026-02-13","passed","2026-02-13","","browserContext.spec.ts","",""
"","420","should read innerHTML using ElementHandle.innerHTML()","webkit","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","1098","Login test using Excel row 2","firefox","2026-02-13","passed","2026-02-13","","excel.spec.ts","",""
"","302","should read href attribute using ElementHandle.getAttribute()","firefox","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","2143","Login","firefox","2026-02-13","passed","2026-02-13","","login.spec.ts","",""
"","410","should read innerText using ElementHandle.innerText()","webkit","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","79","GET test cases page","firefox","2026-02-13","passed","2026-02-13","","api.spec.ts","",""
"","86","GET test cases page","webkit","2026-02-13","passed","2026-02-13","","api.spec.ts","",""
"","678","get position and size of an element","firefox","2026-02-13","passed","2026-02-13","ElementHandle boundingBox example","windowHandle.spec.ts","",""
"","9915","new todo test","webkit","2026-02-13","passed","2026-02-13","","codegen.spec.ts","",""
"","3679","get started","webkit","2026-02-13","passed","2026-02-13","","signUp.spec.ts","",""
"","3615","Login","webkit","2026-02-13","passed","2026-02-13","","login.spec.ts","",""
"","366","should use JSHandle.evaluate() to read object property","webkit","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","1131","Login test using Excel row 1","webkit","2026-02-13","passed","2026-02-13","","excel.spec.ts","",""
"","2346","get started","firefox","2026-02-13","passed","2026-02-13","","signUp.spec.ts","",""
"","317","should read innerHTML using ElementHandle.innerHTML()","firefox","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","553","POST /users/register - register a new user","webkit","2026-02-13","passed","2026-02-13","","api.spec.ts","",""
"","231","should use JSHandle.evaluate() to read object property","firefox","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","744","Upload and download a file","chromium","2026-02-13","passed","2026-02-13","","file.spec.ts","",""
"","480","should read href attribute using ElementHandle.getAttribute()","webkit","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","174","should read innerHTML using ElementHandle.innerHTML()","chromium","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","187","should read textContent using ElementHandle.textContent()","chromium","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","2076","has title","webkit","2026-02-13","passed","2026-02-13","","signUp.spec.ts","",""
"","1236","handle new tab using popup event","webkit","2026-02-13","passed","2026-02-13","Window Handling in Playwright","windowHandle.spec.ts","",""
"","257","should read textContent using ElementHandle.textContent()","firefox","2026-02-13","passed","2026-02-13","","windowHandle.spec.ts","",""
"","1528","login using ElementHandle","webkit","2026-02-13","passed","2026-02-13","Using ElementHandle in Playwright","windowHandle.spec.ts","",""
"","553","POST /users/register - register a new user","chromium","2026-02-13","passed","2026-02-13","","api.spec.ts","",""
"","654","Login test using Excel row 1","chromium","2026-02-13","passed","2026-02-13","","excel.spec.ts","",""
